Output Areas Code,HHD_dep_education_PC,HHD_dep_employment_PC,HHD_dep_health_PC,HHD_dep_housing_PC
E00053721,0.125,0.10294117647058823,0.2867647058823529,0.021897810218978103
E00053722,0.1875,0.1875,0.3203125,0.109375
E00053723,0.19008264462809918,0.075,0.29508196721311475,0.01652892561983471
E00053725,0.13008130081300814,0.04032258064516129,0.3709677419354839,0.0
E00053726,0.14285714285714285,0.048,0.208,0.008064516129032258
E00053727,0.3108108108108108,0.013513513513513514,0.2733333333333333,0.033783783783783786
E00053728,0.13333333333333333,0.05925925925925926,0.24444444444444444,0.022222222222222223
E00053729,0.14102564102564102,0.08917197452229299,0.3096774193548387,0.025974025974025976
E00053730,0.16393442622950818,0.12396694214876033,0.4132231404958678,0.05785123966942149
E00053731,0.06611570247933884,0.08264462809917356,0.23140495867768596,0.041666666666666664
E00053732,0.08904109589041095,0.061224489795918366,0.22448979591836735,0.0136986301369863
E00053734,0.12280701754385964,0.13157894736842105,0.2982456140350877,0.07894736842105263
E00053735,0.2717391304347826,0.08695652173913043,0.33695652173913043,0.053763440860215055
E00053737,0.1450381679389313,0.06923076923076923,0.3053435114503817,0.031007751937984496
E00053738,0.0958904109589041,0.10884353741496598,0.3287671232876712,0.00684931506849315
E00053739,0.11612903225806452,0.05806451612903226,0.2064516129032258,0.05161290322580645
E00053740,0.1889400921658986,0.08755760368663594,0.25806451612903225,0.02304147465437788
E00053741,0.046511627906976744,0.11627906976744186,0.35294117647058826,0.023255813953488372
E00053742,0.2585034013605442,0.1564625850340136,0.2905405405405405,0.09523809523809523
E00053743,0.16541353383458646,0.07518796992481203,0.29545454545454547,0.06666666666666667
E00053744,0.14912280701754385,0.11403508771929824,0.3508771929824561,0.02631578947368421
E00053745,0.1774193548387097,0.088,0.296,0.048
E00053746,0.26737967914438504,0.16042780748663102,0.44385026737967914,0.07526881720430108
E00053747,0.26865671641791045,0.09848484848484848,0.24060150375939848,0.09022556390977443
E00053748,0.2967741935483871,0.13548387096774195,0.34838709677419355,0.08441558441558442
E00053749,0.25547445255474455,0.09558823529411764,0.2867647058823529,0.04411764705882353
E00053750,0.27906976744186046,0.1328125,0.4496124031007752,0.10852713178294573
E00053751,0.22413793103448276,0.10344827586206896,0.4224137931034483,0.05172413793103448
E00053752,0.24305555555555555,0.1597222222222222,0.3333333333333333,0.04861111111111111
E00053753,0.2602739726027397,0.1506849315068493,0.3493150684931507,0.0821917808219178
E00053754,0.3416666666666667,0.09090909090909091,0.4,0.075
E00053756,0.2747747747747748,0.09049773755656108,0.34841628959276016,0.04054054054054054
E00053757,0.3333333333333333,0.21359223300970873,0.3786407766990291,0.125
E00053759,0.31746031746031744,0.264,0.4126984126984127,0.0873015873015873
E00053760,0.16,0.088,0.304,0.064
E00053761,0.6323529411764706,0.1386861313868613,0.5620437956204379,0.057971014492753624
E00053762,0.3308270676691729,0.15037593984962405,0.3333333333333333,0.08888888888888889
E00053763,0.17105263157894737,0.09271523178807947,0.3684210526315789,0.03289473684210526
E00053764,0.29508196721311475,0.08196721311475409,0.319672131147541,0.040983606557377046
E00053765,0.2459016393442623,0.10655737704918032,0.3770491803278688,0.10655737704918032
E00053766,0.3114754098360656,0.11475409836065574,0.34959349593495936,0.11475409836065574
E00053767,0.4154929577464789,0.22857142857142856,0.4714285714285714,0.11347517730496454
E00053768,0.31543624161073824,0.2980132450331126,0.4533333333333333,0.1111111111111111
E00053769,0.3591549295774648,0.16666666666666666,0.36363636363636365,0.04225352112676056
E00053770,0.22608695652173913,0.10434782608695652,0.33620689655172414,0.0603448275862069
E00053771,0.144,0.11811023622047244,0.3968253968253968,0.04
E00053772,0.28225806451612906,0.1111111111111111,0.36507936507936506,0.05555555555555555
E00053773,0.29245283018867924,0.10377358490566038,0.4485981308411215,0.0660377358490566
E00053774,0.16901408450704225,0.15492957746478872,0.3356643356643357,0.04964539007092199
E00053775,0.35,0.2642857142857143,0.49295774647887325,0.07857142857142857
E00053776,0.25,0.15384615384615385,0.358974358974359,0.10897435897435898
E00053777,0.32558139534883723,0.12790697674418605,0.3953488372093023,0.13372093023255813
E00053778,0.19718309859154928,0.07042253521126761,0.3380281690140845,0.04929577464788732
E00053779,0.34375,0.2109375,0.4883720930232558,0.13846153846153847
E00053780,0.3671875,0.15625,0.4015748031496063,0.0703125
E00053781,0.33974358974358976,0.2709677419354839,0.4934210526315789,0.12903225806451613
E00053783,0.3116883116883117,0.16339869281045752,0.38961038961038963,0.09740259740259741
E00053785,0.3923076923076923,0.2846153846153846,0.5461538461538461,0.03076923076923077
E00053786,0.24390243902439024,0.12650602409638553,0.36585365853658536,0.20121951219512196
E00053787,0.38613861386138615,0.37623762376237624,0.44554455445544555,0.09803921568627451
E00053788,0.33587786259541985,0.2748091603053435,0.40310077519379844,0.1984732824427481
E00053789,0.1989247311827957,0.16129032258064516,0.3225806451612903,0.11827956989247312
E00053790,0.5158730158730159,0.38095238095238093,0.626984126984127,0.1640625
E00053791,0.2894736842105263,0.2807017543859649,0.38596491228070173,0.20869565217391303
E00053792,0.20168067226890757,0.15702479338842976,0.4214876033057851,0.11570247933884298
E00053793,0.2708333333333333,0.2222222222222222,0.38620689655172413,0.14482758620689656
E00053794,0.3695652173913043,0.2536231884057971,0.463768115942029,0.14492753623188406
E00053795,0.36486486486486486,0.21621621621621623,0.31756756756756754,0.19594594594594594
E00053796,0.21323529411764705,0.10294117647058823,0.38235294117647056,0.09558823529411764
E00053797,0.26229508196721313,0.18181818181818182,0.2809917355371901,0.16393442622950818
E00053798,0.1484375,0.1015625,0.2890625,0.0859375
E00053799,0.16176470588235295,0.13333333333333333,0.2647058823529412,0.13333333333333333
E00053800,0.23893805309734514,0.11504424778761062,0.35398230088495575,0.11504424778761062
E00053801,0.28225806451612906,0.08870967741935484,0.336,0.032520325203252036
E00053802,0.29577464788732394,0.2013888888888889,0.28169014084507044,0.19148936170212766
E00053803,0.33540372670807456,0.2236024844720497,0.43478260869565216,0.2236024844720497
E00053804,0.2986111111111111,0.2097902097902098,0.4027777777777778,0.14583333333333334
E00053805,0.21978021978021978,0.23076923076923078,0.3333333333333333,0.2608695652173913
E00053806,0.25,0.32,0.48,0.2376237623762376
E00053807,0.34375,0.23958333333333334,0.3854166666666667,0.2708333333333333
E00053808,0.3584905660377358,0.2545454545454545,0.3181818181818182,0.11818181818181818
E00053809,0.39097744360902253,0.2781954887218045,0.43609022556390975,0.15037593984962405
E00053810,0.2761904761904762,0.20952380952380953,0.41509433962264153,0.2857142857142857
E00053811,0.26262626262626265,0.31313131313131315,0.41414141414141414,0.24
E00053812,0.3018867924528302,0.22641509433962265,0.42452830188679247,0.14678899082568808
E00053813,0.2289156626506024,0.30120481927710846,0.40963855421686746,0.3132530120481928
E00053814,0.47651006711409394,0.2751677852348993,0.5135135135135135,0.15436241610738255
E00053815,0.3939393939393939,0.1590909090909091,0.2803030303030303,0.15151515151515152
E00053816,0.24528301886792453,0.08411214953271028,0.37735849056603776,0.09433962264150944
E00053817,0.1693548387096774,0.12295081967213115,0.34959349593495936,0.072
E00053818,0.2809917355371901,0.10084033613445378,0.31932773109243695,0.01680672268907563
E00053819,0.22535211267605634,0.13380281690140844,0.3146853146853147,0.04929577464788732
E00053820,0.34210526315789475,0.22807017543859648,0.4473684210526316,0.1504424778761062
E00053821,0.40372670807453415,0.19135802469135801,0.3333333333333333,0.15432098765432098
E00053822,0.226890756302521,0.17796610169491525,0.3706896551724138,0.13445378151260504
E00053823,0.25757575757575757,0.15441176470588236,0.3284671532846715,0.11194029850746269
E00053824,0.4897959183673469,0.2808219178082192,0.5277777777777778,0.15172413793103448
E00053825,0.20394736842105263,0.1118421052631579,0.3157894736842105,0.0718954248366013
E00053826,0.4380165289256198,0.17355371900826447,0.4049586776859504,0.1322314049586777
E00053827,0.296875,0.2109375,0.42857142857142855,0.09375
E00053828,0.2824427480916031,0.17557251908396945,0.3969465648854962,0.26515151515151514
E00053829,0.18012422360248448,0.20496894409937888,0.36875,0.11801242236024845
E00053830,0.3140495867768595,0.32786885245901637,0.38016528925619836,0.19672131147540983
E00053831,0.2631578947368421,0.21710526315789475,0.3973509933774834,0.14473684210526316
E00053832,0.4339622641509434,0.2336448598130841,0.42452830188679247,0.25471698113207547
E00053833,0.2644628099173554,0.21487603305785125,0.35537190082644626,0.09917355371900827
E00053834,0.18125,0.08860759493670886,0.4375,0.05
E00053836,0.21804511278195488,0.07518796992481203,0.3308270676691729,0.07633587786259542
E00053837,0.3464566929133858,0.2440944881889764,0.3700787401574803,0.2992125984251969
E00053838,0.33974358974358976,0.22929936305732485,0.4394904458598726,0.20382165605095542
E00053839,0.16363636363636364,0.07878787878787878,0.2891566265060241,0.048484848484848485
E00053841,0.13740458015267176,0.183206106870229,0.26717557251908397,0.09230769230769231
E00053842,0.2014388489208633,0.10948905109489052,0.35251798561151076,0.05755395683453238
E00053843,0.06666666666666667,0.16037735849056603,0.2830188679245283,0.08490566037735849
E00053844,0.112,0.1693548387096774,0.352,0.04
E00053845,0.1956521739130435,0.11594202898550725,0.3188405797101449,0.14492753623188406
E00053846,0.1791044776119403,0.26119402985074625,0.3805970149253731,0.1417910447761194
E00053847,0.12096774193548387,0.184,0.4,0.192
E00053848,0.5476190476190477,0.31451612903225806,0.4112903225806452,0.24
E00053850,0.30327868852459017,0.30327868852459017,0.5,0.2459016393442623
E00053851,0.0948905109489051,0.18248175182481752,0.4057971014492754,0.08029197080291971
E00053852,0.2302158273381295,0.2898550724637681,0.3695652173913043,0.24817518248175183
E00053853,0.23333333333333334,0.19463087248322147,0.36666666666666664,0.24
E00053854,0.1328125,0.1640625,0.4230769230769231,0.171875
E00053856,0.17557251908396945,0.3053435114503817,0.40458015267175573,0.09090909090909091
E00053857,0.375,0.16964285714285715,0.4778761061946903,0.08849557522123894
E00053858,0.30158730158730157,0.3125,0.4015748031496063,0.2204724409448819
E00053859,0.21875,0.3125,0.4791666666666667,0.14736842105263157
E00053861,0.08333333333333333,0.2916666666666667,0.5833333333333334,0.21875
E00053862,0.4,0.22302158273381295,0.3617021276595745,0.28776978417266186
E00053863,0.2782608695652174,0.21052631578947367,0.46956521739130436,0.3826086956521739
E00053864,0.4,0.35772357723577236,0.6016260162601627,0.04065040650406504
E00053867,0.27007299270072993,0.23357664233576642,0.35766423357664234,0.3722627737226277
E00053868,0.09016393442622951,0.22950819672131148,0.3524590163934426,0.07317073170731707
E00053869,0.15079365079365079,0.15748031496062992,0.4126984126984127,0.0873015873015873
E00053870,0.2196969696969697,0.15789473684210525,0.38461538461538464,0.15503875968992248
E00053871,0.23880597014925373,0.17164179104477612,0.43283582089552236,0.08148148148148149
E00053873,0.25161290322580643,0.23225806451612904,0.3935483870967742,0.19607843137254902
E00053874,0.11822660098522167,0.08780487804878048,0.2955665024630542,0.04411764705882353
E00053875,0.22764227642276422,0.14634146341463414,0.4098360655737705,0.0975609756097561
E00053876,0.21487603305785125,0.23529411764705882,0.3305785123966942,0.12396694214876033
E00053877,0.18478260869565216,0.10326086956521739,0.28804347826086957,0.04864864864864865
E00053878,0.28225806451612906,0.12903225806451613,0.31451612903225806,0.08870967741935484
E00053879,0.21323529411764705,0.13970588235294118,0.33088235294117646,0.18382352941176472
E00053880,0.19548872180451127,0.0916030534351145,0.3511450381679389,0.05343511450381679
E00053881,0.12307692307692308,0.06976744186046512,0.23846153846153847,0.05384615384615385
E00053882,0.1322314049586777,0.06557377049180328,0.22131147540983606,0.0
E00053883,0.2601626016260163,0.24390243902439024,0.34959349593495936,0.07317073170731707
E00053884,0.20909090909090908,0.1,0.34545454545454546,0.05454545454545454
E00053885,0.2565789473684211,0.10526315789473684,0.304635761589404,0.07236842105263158
E00053886,0.25757575757575757,0.19696969696969696,0.3787878787878788,0.07575757575757576
E00053887,0.37404580152671757,0.33076923076923076,0.47692307692307695,0.09230769230769231
E00053888,0.12254901960784313,0.059113300492610835,0.22167487684729065,0.019704433497536946
E00053890,0.5526315789473685,0.12931034482758622,0.5614035087719298,0.06140350877192982
E00053891,0.3333333333333333,0.1317365269461078,0.35502958579881655,0.041666666666666664
E00053892,0.24277456647398843,0.06321839080459771,0.3313953488372093,0.0058823529411764705
E00053893,0.4715447154471545,0.12195121951219512,0.4959349593495935,0.04878048780487805
E00053894,0.20863309352517986,0.043478260869565216,0.2733812949640288,0.10714285714285714
E00053895,0.09714285714285714,0.09090909090909091,0.2159090909090909,0.0449438202247191
E00053896,0.288135593220339,0.1440677966101695,0.4322033898305085,0.06779661016949153
E00053897,0.20967741935483872,0.08130081300813008,0.30578512396694213,0.07258064516129033
E00053898,0.3967391304347826,0.30601092896174864,0.483695652173913,0.10869565217391304
E00053899,0.3524590163934426,0.20161290322580644,0.47580645161290325,0.03278688524590164
E00053900,0.3402777777777778,0.2569444444444444,0.4097222222222222,0.10416666666666667
E00053902,0.23484848484848486,0.06818181818181818,0.32575757575757575,0.03076923076923077
E00053903,0.2923076923076923,0.12307692307692308,0.35175879396984927,0.046153846153846156
E00053904,0.36363636363636365,0.1893939393939394,0.3939393939393939,0.06015037593984962
E00053905,0.21311475409836064,0.07377049180327869,0.2540983606557377,0.03278688524590164
E00053907,0.18796992481203006,0.05263157894736842,0.2706766917293233,0.03759398496240601
E00053908,0.19796954314720813,0.07106598984771574,0.29949238578680204,0.06091370558375635
E00053910,0.21374045801526717,0.06818181818181818,0.3358208955223881,0.030303030303030304
E00053911,0.15555555555555556,0.0661764705882353,0.3333333333333333,0.014598540145985401
E00053912,0.312,0.08064516129032258,0.35772357723577236,0.04878048780487805
E00053913,0.16911764705882354,0.11764705882352941,0.31654676258992803,0.04411764705882353
E00053914,0.08152173913043478,0.07567567567567568,0.25824175824175827,0.032432432432432434
E00053915,0.2753623188405797,0.10869565217391304,0.3237410071942446,0.021739130434782608
E00053916,0.1951219512195122,0.06504065040650407,0.21138211382113822,0.06504065040650407
E00053917,0.07291666666666667,0.020942408376963352,0.23809523809523808,0.015706806282722512
E00053918,0.1566265060240964,0.07228915662650602,0.27710843373493976,0.060240963855421686
E00053919,0.2361111111111111,0.0763888888888889,0.2945205479452055,0.020833333333333332
E00053920,0.10734463276836158,0.05056179775280899,0.23595505617977527,0.011299435028248588
E00053921,0.1956521739130435,0.09420289855072464,0.3237410071942446,0.05714285714285714
E00053922,0.08661417322834646,0.07086614173228346,0.2047244094488189,0.015748031496062992
E00053923,0.12389380530973451,0.07964601769911504,0.26991150442477874,0.05726872246696035
E00053925,0.1377245508982036,0.07100591715976332,0.24404761904761904,0.023668639053254437
E00053926,0.13402061855670103,0.09278350515463918,0.1958762886597938,0.030927835051546393
E00053927,0.08771929824561403,0.07894736842105263,0.19827586206896552,0.02631578947368421
E00053928,0.07758620689655173,0.05172413793103448,0.23684210526315788,0.017241379310344827
E00053929,0.11194029850746269,0.015037593984962405,0.2556390977443609,0.014598540145985401
E00053930,0.12307692307692308,0.046511627906976744,0.3053435114503817,0.03125
E00053931,0.2154696132596685,0.06077348066298342,0.22404371584699453,0.038461538461538464
E00053932,0.22916666666666666,0.10416666666666667,0.23448275862068965,0.0763888888888889
E00053933,0.29333333333333333,0.23333333333333334,0.4,0.04
E00053934,0.5752212389380531,0.14035087719298245,0.4778761061946903,0.2920353982300885
E00053935,0.09166666666666666,0.025,0.2644628099173554,0.025
E00053936,0.14074074074074075,0.06716417910447761,0.3111111111111111,0.02962962962962963
E00053937,0.136986301369863,0.0958904109589041,0.3422818791946309,0.04794520547945205
E00053938,0.08280254777070063,0.044585987261146494,0.2802547770700637,0.025477707006369428
E00053939,0.0880503144654088,0.012578616352201259,0.2727272727272727,0.012578616352201259
E00053940,0.20454545454545456,0.09090909090909091,0.3409090909090909,0.06818181818181818
E00053941,0.1588235294117647,0.10588235294117647,0.34705882352941175,0.07142857142857142
E00053942,0.25906735751295334,0.11458333333333333,0.37823834196891193,0.11458333333333333
E00053943,0.06289308176100629,0.025157232704402517,0.22641509433962265,0.006211180124223602
E00053944,0.064,0.06451612903225806,0.3225806451612903,0.03225806451612903
E00053945,0.031007751937984496,0.03875968992248062,0.20610687022900764,0.015503875968992248
E00053946,0.05,0.058333333333333334,0.24166666666666667,0.025
E00053947,0.20437956204379562,0.044444444444444446,0.35555555555555557,0.0
E00053948,0.0364963503649635,0.029197080291970802,0.23357664233576642,0.0
E00053949,0.06993006993006994,0.03496503496503497,0.26573426573426573,0.007042253521126761
E00053950,0.1,0.03875968992248062,0.3076923076923077,0.015384615384615385
E00053951,0.05517241379310345,0.07746478873239436,0.2482758620689655,0.11724137931034483
E00053952,0.04081632653061224,0.05442176870748299,0.2054794520547945,0.027210884353741496
E00053953,0.10362694300518134,0.057291666666666664,0.21761658031088082,0.04145077720207254
E00053954,0.10828025477707007,0.07096774193548387,0.36942675159235666,0.019230769230769232
E00053955,0.09722222222222222,0.05555555555555555,0.19444444444444445,0.0
E00053956,0.08695652173913043,0.028985507246376812,0.18115942028985507,0.014705882352941176
E00053957,0.0755813953488372,0.05232558139534884,0.27586206896551724,0.05813953488372093
E00053958,0.17105263157894737,0.026490066225165563,0.29333333333333333,0.03355704697986577
E00053959,0.07246376811594203,0.036231884057971016,0.30935251798561153,0.0
E00053960,0.17682926829268292,0.09090909090909091,0.21212121212121213,0.043209876543209874
E00053961,0.07194244604316546,0.06474820143884892,0.31654676258992803,0.04316546762589928
E00053962,0.06504065040650407,0.03278688524590164,0.2601626016260163,0.008130081300813009
E00053963,0.17293233082706766,0.022556390977443608,0.2706766917293233,0.03007518796992481
E00053964,0.2012987012987013,0.05194805194805195,0.3116883116883117,0.05194805194805195
E00053965,0.12413793103448276,0.05517241379310345,0.2777777777777778,0.041379310344827586
E00053966,0.0859375,0.023622047244094488,0.25396825396825395,0.0
E00053967,0.25,0.08571428571428572,0.39285714285714285,0.03496503496503497
E00053968,0.15060240963855423,0.06626506024096386,0.3855421686746988,0.023952095808383235
E00053969,0.1016949152542373,0.059322033898305086,0.2796610169491525,0.03389830508474576
E00053970,0.12318840579710146,0.08695652173913043,0.2536231884057971,0.036231884057971016
E00053971,0.10344827586206896,0.05172413793103448,0.25,0.017241379310344827
E00053972,0.10434782608695652,0.042735042735042736,0.2,0.02564102564102564
E00053973,0.3028169014084507,0.08450704225352113,0.4859154929577465,0.04929577464788732
E00053974,0.14049586776859505,0.03305785123966942,0.23140495867768596,0.056910569105691054
E00053975,0.21311475409836064,0.06557377049180328,0.4065040650406504,0.09836065573770492
E00053976,0.12403100775193798,0.007751937984496124,0.27692307692307694,0.007751937984496124
E00053977,0.11475409836065574,0.06451612903225806,0.2661290322580645,0.024193548387096774
E00053978,0.03937007874015748,0.03937007874015748,0.36220472440944884,0.015748031496062992
E00053979,0.08888888888888889,0.022222222222222223,0.2814814814814815,0.05185185185185185
E00053980,0.22033898305084745,0.056179775280898875,0.3693181818181818,0.11299435028248588
E00053981,0.33121019108280253,0.09554140127388536,0.39490445859872614,0.09554140127388536
E00053982,0.10655737704918032,0.04918032786885246,0.28688524590163933,0.00819672131147541
E00053983,0.3252032520325203,0.2032520325203252,0.2926829268292683,0.13008130081300814
E00053984,0.40310077519379844,0.24031007751937986,0.31007751937984496,0.3333333333333333
E00053985,0.15753424657534246,0.04794520547945205,0.2585034013605442,0.034013605442176874
E00053986,0.2905405405405405,0.16891891891891891,0.38513513513513514,0.08108108108108109
E00053987,0.14345991561181434,0.08403361344537816,0.3319327731092437,0.037815126050420166
E00053988,0.2080536912751678,0.04054054054054054,0.32,0.03289473684210526
E00053989,0.24390243902439024,0.34146341463414637,0.5040650406504065,0.3170731707317073
E00053990,0.5294117647058824,0.21739130434782608,0.5507246376811594,0.11764705882352941
E00053991,0.2689075630252101,0.23529411764705882,0.31932773109243695,0.23529411764705882
E00053992,0.26785714285714285,0.13392857142857142,0.42857142857142855,0.07079646017699115
E00053993,0.1782178217821782,0.36633663366336633,0.49019607843137253,0.18811881188118812
E00053994,0.26119402985074625,0.08955223880597014,0.3358208955223881,0.014925373134328358
E00053995,0.17857142857142858,0.10714285714285714,0.4642857142857143,0.14035087719298245
E00053996,0.2482758620689655,0.17123287671232876,0.4041095890410959,0.136986301369863
E00053997,0.23880597014925373,0.08888888888888889,0.3284671532846715,0.044444444444444446
E00053998,0.15833333333333333,0.08333333333333333,0.3305785123966942,0.06666666666666667
E00053999,0.1893491124260355,0.05917159763313609,0.33136094674556216,0.0650887573964497
E00054000,0.192,0.12,0.304,0.03937007874015748
E00054001,0.3253968253968254,0.07936507936507936,0.31746031746031744,0.05555555555555555
E00054002,0.24806201550387597,0.03875968992248062,0.20155038759689922,0.046511627906976744
E00054003,0.25,0.0975609756097561,0.275,0.06722689075630252
E00054004,0.30666666666666664,0.1643835616438356,0.44,0.08
E00054005,0.15714285714285714,0.07857142857142857,0.34285714285714286,0.02857142857142857
E00054006,0.18461538461538463,0.06299212598425197,0.296875,0.0859375
E00054007,0.07272727272727272,0.09259259259259259,0.2037037037037037,0.0
E00054008,0.13445378151260504,0.058333333333333334,0.275,0.016666666666666666
E00054009,0.112,0.12,0.28,0.032
E00054011,0.12418300653594772,0.0457516339869281,0.2549019607843137,0.058823529411764705
E00054012,0.21929824561403508,0.12280701754385964,0.3274336283185841,0.06140350877192982
E00054013,0.14018691588785046,0.07906976744186046,0.3055555555555556,0.037209302325581395
E00054014,0.13986013986013987,0.055944055944055944,0.3146853146853147,0.03496503496503497
E00054015,0.2196969696969697,0.12121212121212122,0.3333333333333333,0.07575757575757576
E00054016,0.1346153846153846,0.1282051282051282,0.2838709677419355,0.08387096774193549
E00054017,0.24087591240875914,0.1111111111111111,0.4074074074074074,0.08148148148148149
E00054019,0.15950920245398773,0.06134969325153374,0.3128834355828221,0.04294478527607362
E00054020,0.34459459459459457,0.16326530612244897,0.36486486486486486,0.24324324324324326
E00054021,0.24,0.24,0.46,0.38
E00054022,0.23,0.23,0.36,0.26732673267326734
E00054023,0.28,0.26262626262626265,0.41,0.35
E00054024,0.2535211267605634,0.1056338028169014,0.33098591549295775,0.15492957746478872
E00054025,0.19230769230769232,0.29523809523809524,0.41346153846153844,0.49038461538461536
E00054026,0.29906542056074764,0.2616822429906542,0.4485981308411215,0.2523364485981308
E00054027,0.14965986394557823,0.06756756756756757,0.2789115646258503,0.02040816326530612
E00054028,0.26356589147286824,0.18604651162790697,0.2868217054263566,0.31007751937984496
E00054029,0.11650485436893204,0.06796116504854369,0.2912621359223301,0.02912621359223301
E00054030,0.47674418604651164,0.26744186046511625,0.6162790697674418,0.05813953488372093
E00054031,0.19801980198019803,0.16666666666666666,0.37623762376237624,0.21782178217821782
E00054032,0.391304347826087,0.15942028985507245,0.5434782608695652,0.07246376811594203
E00054033,0.234375,0.140625,0.2713178294573643,0.0859375
E00054034,0.20618556701030927,0.22164948453608246,0.4175257731958763,0.046153846153846156
E00054035,0.12359550561797752,0.03409090909090909,0.29545454545454547,0.06818181818181818
E00054036,0.21764705882352942,0.14619883040935672,0.45614035087719296,0.07017543859649122
E00054037,0.14285714285714285,0.09740259740259741,0.35064935064935066,0.07792207792207792
E00054038,0.47540983606557374,0.39344262295081966,0.5528455284552846,0.09836065573770492
E00054039,0.48186528497409326,0.21875,0.3507853403141361,0.27225130890052357
E00054040,0.3069306930693069,0.297029702970297,0.3613861386138614,0.22772277227722773
E00054041,0.35384615384615387,0.25190839694656486,0.40458015267175573,0.25190839694656486
E00054042,0.5163934426229508,0.3114754098360656,0.5409836065573771,0.05737704918032787
E00054043,0.48507462686567165,0.208955223880597,0.5149253731343284,0.1791044776119403
E00054044,0.5095541401273885,0.44654088050314467,0.44025157232704404,0.2578616352201258
E00054045,0.5245901639344263,0.14754098360655737,0.5819672131147541,0.07377049180327869
E00054046,0.22807017543859648,0.17543859649122806,0.39473684210526316,0.2719298245614035
E00054047,0.25547445255474455,0.29927007299270075,0.3795620437956204,0.23357664233576642
E00054048,0.2764227642276423,0.23770491803278687,0.39344262295081966,0.36885245901639346
E00054049,0.22935779816513763,0.22935779816513763,0.27522935779816515,0.12385321100917432
E00054050,0.3153846153846154,0.2230769230769231,0.3153846153846154,0.12307692307692308
E00054051,0.14166666666666666,0.1,0.2833333333333333,0.06837606837606838
E00054052,0.25196850393700787,0.12403100775193798,0.33858267716535434,0.06299212598425197
E00054053,0.35074626865671643,0.17777777777777778,0.4222222222222222,0.18518518518518517
E00054054,0.3302752293577982,0.11009174311926606,0.3761467889908257,0.07339449541284404
E00054055,0.2459016393442623,0.06557377049180328,0.32786885245901637,0.03278688524590164
E00054056,0.6,0.24545454545454545,0.5181818181818182,0.02727272727272727
E00054057,0.2900763358778626,0.12213740458015267,0.42748091603053434,0.06201550387596899
E00054058,0.21666666666666667,0.13821138211382114,0.2833333333333333,0.03361344537815126
E00054059,0.27741935483870966,0.18181818181818182,0.38961038961038963,0.09740259740259741
E00054060,0.21818181818181817,0.14545454545454545,0.2777777777777778,0.12727272727272726
E00054061,0.448,0.088,0.432,0.064
E00054062,0.20382165605095542,0.09615384615384616,0.2929936305732484,0.14012738853503184
E00054063,0.3008849557522124,0.09649122807017543,0.3157894736842105,0.13043478260869565
E00054064,0.3360323886639676,0.1902834008097166,0.3805668016194332,0.10931174089068826
E00054065,0.25961538461538464,0.1650485436893204,0.375,0.0594059405940594
E00054066,0.3925925925925926,0.3235294117647059,0.37777777777777777,0.0962962962962963
E00054067,0.14285714285714285,0.0761904761904762,0.3904761904761905,0.02857142857142857
E00054068,0.5666666666666667,0.3416666666666667,0.5666666666666667,0.08333333333333333
E00054069,0.3090909090909091,0.14545454545454545,0.4090909090909091,0.09545454545454546
E00054070,0.2764227642276423,0.16129032258064516,0.4715447154471545,0.024390243902439025
E00054071,0.3115942028985507,0.2978723404255319,0.4782608695652174,0.06521739130434782
E00054072,0.22916666666666666,0.14583333333333334,0.3776223776223776,0.06993006993006994
E00054073,0.3706896551724138,0.27586206896551724,0.5344827586206896,0.05172413793103448
E00054074,0.5048543689320388,0.41346153846153844,0.5,0.038461538461538464
E00054075,0.5412844036697247,0.22018348623853212,0.5229357798165137,0.02727272727272727
E00054076,0.36363636363636365,0.25190839694656486,0.4166666666666667,0.03787878787878788
E00054077,0.3384615384615385,0.12307692307692308,0.3384615384615385,0.14615384615384616
E00054078,0.21100917431192662,0.13761467889908258,0.3425925925925926,0.05504587155963303
E00054079,0.24193548387096775,0.08943089430894309,0.31451612903225806,0.04032258064516129
E00054080,0.08547008547008547,0.09243697478991597,0.28205128205128205,0.0423728813559322
E00054082,0.39166666666666666,0.3416666666666667,0.5081967213114754,0.058333333333333334
E00054083,0.1896551724137931,0.19827586206896552,0.48717948717948717,0.25862068965517243
E00054084,0.23243243243243245,0.08648648648648649,0.3621621621621622,0.05405405405405406
E00054085,0.2835820895522388,0.27611940298507465,0.5746268656716418,0.208955223880597
E00054086,0.24444444444444444,0.15555555555555556,0.34074074074074073,0.22962962962962963
E00054087,0.31746031746031744,0.31451612903225806,0.4634146341463415,0.11290322580645161
E00054088,0.4418604651162791,0.3125,0.5193798449612403,0.05426356589147287
E00054089,0.38405797101449274,0.21014492753623187,0.47101449275362317,0.08695652173913043
E00054090,0.3464566929133858,0.3359375,0.5348837209302325,0.031496062992125984
E00054091,0.38333333333333336,0.2,0.3445378151260504,0.15
E00054092,0.5703703703703704,0.3582089552238806,0.562962962962963,0.044444444444444446
E00054093,0.30578512396694213,0.19834710743801653,0.32231404958677684,0.19008264462809918
E00054094,0.3046875,0.2109375,0.4140625,0.375
E00054095,0.27522935779816515,0.3119266055045872,0.3944954128440367,0.26605504587155965
E00054096,0.2713178294573643,0.34108527131782945,0.4263565891472868,0.24031007751937986
E00054097,0.4264705882352941,0.25,0.4632352941176471,0.15441176470588236
E00054098,0.5087719298245614,0.2831858407079646,0.5132743362831859,0.07079646017699115
